Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Stage_ft,Tw_Temp_degF,Area_ac
2017-02-20,23876,47357.35537,8,15.8677686,4142878,1049.88,46.83728973,28059.64427
2017-02-21,29132,57782.47934,17,33.71900826,4228840,1052.86,46.86155032,28440.81529
2017-02-22,56637,112337.8512,50,99.17355372,4215194,1055.9,46.91358148,28380.41046
2017-02-23,65642,130199.0083,41,81.32231405,4166795,1055.42,47.03170285,28166.23449
2017-02-24,69058,136974.5455,49,97.19008264,4102871,1053.71,47.13290379,27880.32393
2017-02-25,68327,135524.6281,41,81.32231405,4032723,1051.43,47.20410455,27566.47178
2017-02-26,67527,133937.8512,56,111.0743802,3954164,1048.9,47.21241248,27215.46716
2017-02-27,66434,131769.9174,24,47.60330579,3869717,1046.03,47.20830922,26832.66863
2017-02-28,66886,132666.4463,62,122.9752066,3779345,1042.9,47.22856595,26418.2
2017-03-01,64767,128463.4711,46,91.23966942,3684039,1039.5,47.33613013,25984.05426
2017-03-02,55616,110312.7273,53,105.1239669,3603221,1035.87,47.4,25609.70363
2017-03-03,48142,95488.26446,67,132.892562,3535252,1032.74,47.43274726,25290.37294
2017-03-04,41543,82399.33884,15,29.75206612,3483926,1030.07,47.32258631,25048.16228
2017-03-05,33781,67003.63636,15,29.75206612,3446784,1028.03,47.14223438,24871.29771
2017-03-06,29635,58780.16529,15,29.75206612,3418294,1026.54,46.88795016,24734.79185
2017-03-07,22818,45258.84298,15,29.75206612,3406933,1025.39,46.77727428,24680.18863
2017-03-08,18729,37148.42975,0,0,3402015,1024.93,46.79224943,24656.45153
2017-03-09,16282,32294.87603,14,27.76859504,3398326,1024.73,46.82407902,24638.64629
2017-03-10,13566,26907.7686,580,1150.413223,3403736,1024.58,46.82505673,24664.75807
2017-03-11,11446,22702.80992,73,144.7933884,3411868,1024.8,46.8108216,24703.93062
2017-03-12,9599,19039.33884,73,144.7933884,3423732,1025.13,46.83576475,24760.90815
2017-03-13,7667,15207.27273,37,73.38842975,3440078,1025.61,46.71284391,24839.25125
2017-03-14,8523,16905.12397,110,218.1818182,3458210,1026.27,46.7092711,24925.9
2017-03-15,7245,14370.24793,110,218.1818182,3475684,1027,46.57514761,25008.98952
2017-03-16,6079,12057.52066,22,43.63636364,3496220,1027.7,46.50595316,25106.32249
2017-03-17,6497,12886.61157,37,73.38842975,3515828,1028.52,46.52649154,25198.90906
2017-03-18,6412,12718.01653,37,73.38842975,3535759,1029.3,46.46979478,25292.76589
2017-03-19,6703,13295.20661,45,89.25619835,3558058,1030.09,46.53218031,25398.01294
2017-03-20,6592,13075.04132,23,45.61983471,3581482,1030.97,46.4322255,25508.0447
2017-03-21,5997,11894.87603,15,29.75206612,3630452,1031.89,46.42126691,25736.48093
2017-03-22,4845,9609.917355,23,45.61983471,3691330,1033.8,46.50924908,26017.53863
2017-03-23,6213,12323.30579,23,45.61983471,3738695,1036.15,46.53328794,26234.01636
2017-03-24,6131,12160.66116,16,31.73553719,3798413,1037.96,47.00667827,26504.90415
2017-03-25,5675,11256.19835,24,47.60330579,3859828,1040.22,47.9363202,26787.41758
2017-03-26,6851,13588.76033,143,283.6363636,3905454,1042.53,48.18333855,26995.23301
2017-03-27,7480,14836.36364,16,31.73553719,3941145,1044.23,48.53226882,27156.57854
2017-03-28,7390,14657.85124,48,95.20661157,3970785,1045.55,48.78032498,27290.07164
2017-03-29,9551,18944.13223,81,160.661157,3992913,1046.64,49.36582617,27389.13612
2017-03-30,9117,18083.30579,81,160.661157,4013745,1047.45,50.08366986,27482.08371
2017-03-31,8778,17410.90909,81,160.661157,4031347,1048.21,50.41338983,27560.35322
2017-04-01,9138,18124.95868,97,192.3966942,4046251,1048.85,50.29175948,27626.39855
2017-04-02,8916,17684.6281,130,257.8512397,4058686,1049.39,50.61040178,27681.43023
2017-04-03,8346,16554.04959,180,357.0247934,4072826,1049.84,50.70294646,27744.88955
2017-04-04,8960,17771.90083,164,325.2892562,4085321,1050.35,50.39443128,27801.3209
2017-04-05,8875,17603.30579,156,309.4214876,4097849,1050.8,50.23461791,27857.75112
2017-04-06,8577,17012.2314,25,49.58677686,4122136,1051.25,49.90262185,27966.84585
2017-04-07,7181,14243.30579,25,49.58677686,4175527,1052.12,48.39749127,28205.09979
2017-04-08,8741,17337.52066,25,49.58677686,4218321,1054.02,49.4508817,28394.25231
2017-04-09,8620,17097.52066,59,117.0247934,4248245,1055.53,49.65324243,28526.13244
2017-04-10,8816,17486.28099,126,249.9173554,4273151,1056.58,49.95757869,28635.22913
2017-04-11,8366,16593.71901,8,15.8677686,4303347,1057.45,50.03460341,28766.90218
2017-04-12,11198,22210.90909,26,51.57024793,4336003,1058.5,49.04442096,28908.60399
2017-04-13,18420,36535.53719,34,67.43801653,4363792,1059.63,49.26572952,29009.7851
2017-04-14,21526,42696.19835,51,101.1570248,4379146,1060.59,49.67997686,29058.99872
2017-04-15,22666,44957.35537,77,152.7272727,4378565,1061.12,50.00575113,29057.14286
2017-04-16,22820,45262.80992,103,204.2975207,4377402,1061.1,49.82426741,29053.42793
2017-04-17,22992,45603.96694,0,0,4376821,1061.06,49.55358325,29051.57207
2017-04-18,24656,48904.46281,17,33.71900826,4377402,1061.04,49.44457076,29053.42793
2017-04-19,27781,55102.80992,26,51.57024793,4372764,1061.06,49.55351905,29038.57175
2017-04-20,28714,56953.38843,17,33.71900826,4360609,1060.9,49.74901065,28999.57246
2017-04-21,30183,59867.10744,9,17.85123967,4341215,1060.48,50.20261031,28931.17409
2017-04-22,30153,59807.60331,110,218.1818182,4320076,1059.81,50.10155593,28839.63356
2017-04-23,29653,58815.86777,110,218.1818182,4298735,1059.08,49.95961772,28746.83818
2017-04-24,30218,59936.52893,194,384.7933884,4282047,1058.34,49.68402726,28674.10417
2017-04-25,24459,48513.71901,59,117.0247934,4265977,1057.76,49.96953298,28603.87913
2017-04-26,20705,41067.7686,42,83.30578512,4256526,1057.2,50.30997122,28562.49866
2017-04-27,17691,35089.58678,25,49.58677686,4252243,1056.87,51.01620181,28543.68976
2017-04-28,13743,27258.84298,92,182.4793388,4253099,1056.72,51.62879112,28547.4489
2017-04-29,11787,23379.17355,134,265.785124,4258239,1056.75,52.12637326,28570.02134
2017-04-30,10678,21179.50413,143,283.6363636,4262821,1056.93,52.00158936,28590.08757
2017-05-01,8534,16926.94215,286,567.2727273,4274586,1057.09,52.05843436,28641.5
2017-05-02,7407,14691.57025,287,569.2561983,4288647,1057.5,50.53276298,28702.94583
2017-05-03,6498,12888.59504,254,503.8016529,4304500,1057.99,49.85418001,28771.91818
2017-05-04,4939,9796.363636,263,521.6528926,4319207,1058.54,49.74871913,28835.87043
2017-05-05,4285,8499.173554,272,539.5041322,4341794,1059.05,49.57000825,28933.68139
2017-05-06,3909,7753.38843,256,507.768595,4358293,1059.83,50.33280447,28992.14157
2017-05-07,8544,16946.77686,282,559.338843,4366686,1060.4,51.41914201,29019.0705
2017-05-08,9211,18269.75207,205,406.6115702,4372185,1060.69,50.94925383,29036.71403
2017-05-09,9752,19342.80992,239,474.0495868,4375369,1060.88,50.99442444,29046.92989
2017-05-10,9129,18107.10744,265,525.6198347,4378565,1060.99,50.53714584,29057.14286
2017-05-11,8624,17105.45455,265,525.6198347,4382635,1061.1,50.63602593,29070.1435
2017-05-12,8628,17113.38843,171,339.1735537,4385833,1061.24,50.58136673,29080.35874
2017-05-13,8965,17781.81818,231,458.1818182,4388740,1061.35,50.7933935,29089.64445
2017-05-14,10082,19997.35537,257,509.7520661,4385542,1061.45,51.64428205,29079.42921
2017-05-15,9565,18971.90083,223,442.3140496,4385542,1061.34,51.50094519,29079.42921
2017-05-16,8896,17644.95868,231,458.1818182,4382926,1061.34,50.53128792,29071.07303
2017-05-17,9578,18997.68595,128,253.8842975,4381472,1061.25,51.32459571,29066.42857
2017-05-18,10061,19955.70248,214,424.4628099,4380309,1061.2,50.66641502,29062.71365
2017-05-19,9004,17859.17355,248,491.9008264,4380891,1061.16,49.77489779,29064.57271
2017-05-20,9023,17896.8595,300,595.0413223,4379728,1061.18,49.50083097,29060.85778
2017-05-21,9390,18624.79339,342,678.3471074,4377402,1061.14,49.66519844,29053.42793
2017-05-22,9173,18194.38017,325,644.6280992,4377693,1061.06,49.68804957,29054.35746
2017-05-23,9246,18339.17355,282,559.338843,4377984,1061.07,49.60267172,29055.28699
2017-05-24,9975,19785.12397,308,610.9090909,4373343,1061.08,49.86979585,29040.42947
2017-05-25,8041,15949.09091,299,593.0578512,4374500,1060.92,49.77896029,29044.1417
2017-05-26,8885,17623.1405,299,593.0578512,4374790,1060.96,49.98429639,29045.07217
2017-05-27,9044,17938.5124,316,626.7768595,4369002,1060.97,50.22048788,29026.50138
2017-05-28,8489,16837.68595,342,678.3471074,4366397,1060.77,49.91213565,29018.14324
2017-05-29,8596,17049.91736,222,440.3305785,4362056,1060.68,50.19143002,29004.21515
2017-05-30,9061,17972.2314,358,710.0826446,4358583,1060.53,50.10136327,28993.07204
2017-05-31,8290,16442.97521,51,101.1570248,4353084,1060.41,50.337908,28975.42851
2017-06-01,8655,17166.94215,221,438.3471074,4348164,1060.22,50.15082328,28959.6427
2017-06-02,8250,16363.63636,272,539.5041322,4344980,1060.05,50.00585374,28947.47808
2017-06-03,8864,17581.4876,264,523.6363636,4341505,1059.94,50.18892288,28932.42991
2017-06-04,8675,17206.61157,255,505.785124,4339767,1059.82,50.23127879,28924.90365
2017-06-05,9573,18987.7686,255,505.785124,4336292,1059.76,50.31199953,28909.85548
2017-06-06,8769,17393.05785,272,539.5041322,4332238,1059.64,50.22725187,28892.3
2017-06-07,8682,17220.49587,280,555.3719008,4325578,1059.5,50.38564958,28863.45947
2017-06-08,7706,15284.6281,85,168.5950413,4323840,1059.27,50.49111188,28855.93322
2017-06-09,7754,15379.83471,42,83.30578512,4322971,1059.21,50.57871565,28852.17009
2017-06-10,7360,14598.34711,127,251.9008264,4318338,1059.18,50.42594964,28832.10731
2017-06-11,8007,15881.65289,110,218.1818182,4312859,1059.02,50.80955025,28808.28309
2017-06-12,7800,15471.07438,110,218.1818182,4308823,1058.83,50.33353313,28790.72491
2017-06-13,6926,13737.52066,144,285.6198347,4309688,1058.69,50.49626104,28794.488
2017-06-14,7311,14501.15702,237,470.0826446,4305653,1058.72,50.34100538,28776.93418
2017-06-15,7596,15066.44628,279,553.3884298,4302482,1058.58,50.02376527,28763.13909
2017-06-16,6783,13453.8843,287,569.2561983,4299888,1058.47,49.68983322,28751.85418
2017-06-17,6731,13350.7438,296,587.107438,4296717,1058.38,49.64675096,28738.05909
2017-06-18,8413,16686.94215,312,618.8429752,4291240,1058.27,49.29827806,28714.232
2017-06-19,7878,15625.78512,329,652.5619835,4286064,1058.08,49.00711948,28691.65825
2017-06-20,8356,16573.8843,295,585.1239669,4280038,1057.9,49.16820223,28665.32495
2017-06-21,8973,17797.68595,337,668.4297521,4271716,1057.69,49.15686715,28628.95825
2017-06-22,8529,16917.02479,303,600.9917355,4263968,1057.4,49.01355011,28595.0999
2017-06-23,8453,16766.28099,370,733.8842975,4258810,1057.13,49.08267672,28572.5289
2017-06-24,8255,16373.55372,378,749.7520661,4251386,1056.95,49.208944,28539.92622
2017-06-25,7278,14435.70248,310,614.8760331,4247674,1056.69,49.13154146,28523.62488
2017-06-26,8557,16972.56198,327,648.5950413,4237965,1056.56,49.65499877,28480.98756
2017-06-27,7987,15841.98347,276,547.4380165,4231114,1056.22,49.78516973,28450.88129
2017-06-28,8599,17055.86777,359,712.0661157,4224007,1055.98,49.41581176,28419.42173
2017-06-29,8237,16337.85124,376,745.785124,4218037,1055.73,49.5061617,28392.99517
2017-06-30,8466,16792.06612,400,793.3884298,4211498,1055.52,49.44317323,28364.0499
2017-07-01,7960,15788.42975,408,809.2561983,4204391,1055.29,49.53041535,28332.59034
2017-07-02,7912,15693.22314,375,743.8016529,4196464,1055.04,49.51209729,28297.56975
2017-07-03,8119,16103.80165,374,741.8181818,4190805,1054.76,49.52773199,28272.57632
2017-07-04,8102,16070.08264,299,593.0578512,4182883,1054.56,49.56458079,28237.58816
2017-07-05,7764,15399.66942,373,739.8347107,4174961,1054.28,49.55515801,28202.6
2017-07-06,8154,16173.22314,373,739.8347107,4166795,1054,49.59242,28166.23449
2017-07-07,8556,16970.57851,380,753.7190083,4156658,1053.71,49.54619984,28121.09156
2017-07-08,8315,16492.56198,388,769.5867769,4148492,1053.35,49.56981906,28084.72605
2017-07-09,8292,16446.94215,313,620.8264463,4140075,1053.06,49.61436116,28047.10382
2017-07-10,8535,16928.92562,330,654.5454545,4133348,1052.76,49.65118217,28017.00764
2017-07-11,8560,16978.5124,346,686.2809917,4123258,1052.52,49.65260766,27971.86561
2017-07-12,7931,15730.90909,370,733.8842975,4114588,1052.16,49.70470298,27932.98933
2017-07-13,7596,15066.44628,386,765.6198347,4106497,1051.85,49.82602426,27896.62202
2017-07-14,8306,16474.71074,369,731.9008264,4102871,1051.56,49.76536609,27880.32393
2017-07-15,8269,16401.32231,352,698.1818182,4095896,1051.43,49.74775131,27848.97281
2017-07-16,7978,15824.13223,393,779.5041322,4088097,1051.18,49.75205903,27813.85819
2017-07-17,8594,17045.95041,269,533.553719,4077269,1050.9,49.87231851,27764.95554
2017-07-18,7362,14602.31405,367,727.9338843,4070605,1050.51,50.01532754,27734.85881
2017-07-19,7518,14911.73554,367,727.9338843,4064219,1050.27,49.97780363,27706.01763
2017-07-20,8532,16922.97521,366,725.9504132,4053436,1050.04,49.73544024,27658.19611
2017-07-21,8756,17367.27273,357,708.0991736,4042105,1049.65,49.7637791,27608.05023
2017-07-22,8495,16849.58678,397,787.4380165,4031897,1049.24,49.80807804,27562.79887
2017-07-23,8536,16930.90909,291,577.1900826,4022821,1048.87,49.84178763,27522.44129
2017-07-24,8569,16996.36364,412,817.1900826,4012920,1048.54,49.98376274,27478.41525
2017-07-25,9257,18360.99174,266,527.6033058,4001399,1048.18,49.9664903,27427.048
2017-07-26,9202,18251.90083,362,718.0165289,3989080,1047.76,50.02262483,27372.01188
2017-07-27,8443,16746.44628,362,718.0165289,3979504,1047.31,49.90305303,27329.20746
2017-07-28,7477,14830.41322,401,795.3719008,3971875,1046.96,49.59964442,27294.96418
2017-07-29,9135,18119.00826,353,700.1652893,3960704,1046.68,49.45778335,27244.82239
2017-07-30,8649,17155.04132,352,698.1818182,3950636,1046.27,49.30229037,27199.53108
2017-07-31,8693,17242.31405,351,696.1983471,3941688,1045.9,49.37243125,27159.03595
2017-08-01,8464,16788.09917,359,712.0661157,3933553,1045.57,49.40455397,27122.22014
2017-08-02,8543,16944.79339,279,553.3884298,3924613,1045.27,49.40797489,27081.77579
2017-08-03,8842,17537.85124,358,710.0826446,3915438,1044.94,49.8186554,27040.33156
2017-08-04,8773,17400.99174,357,708.0991736,3904915,1044.6,49.99875102,26992.7983
2017-08-05,8533,16924.95868,317,628.7603306,3895488,1044.21,50.03543826,26950.07855
2017-08-06,8538,16934.87603,316,626.7768595,3885282,1043.86,50.08326491,26903.60473
2017-08-07,7995,15857.85124,316,626.7768595,3876956,1043.48,50.10696839,26865.69164
2017-08-08,8419,16698.84298,316,626.7768595,3867045,1043.17,50.2410717,26820.44183
2017-08-09,8114,16093.8843,236,468.0991736,3858492,1042.8,50.2844074,26781.30418
2017-08-10,8893,17639.00826,259,513.7190083,3847534,1042.48,50.35417335,26731.1615
2017-08-11,7828,15526.61157,274,543.4710744,3833160,1042.07,50.38106263,26665.12088
2017-08-12,8943,17738.18182,305,604.9586777,3823583,1041.53,50.47382758,26621.09325
2017-08-13,8409,16679.00826,250,495.8677686,3813766,1041.17,50.46108679,26575.84
2017-08-14,8223,16310.08264,304,602.9752066,3802649,1040.8,50.47191292,26524.47585
2017-08-15,8835,17523.96694,265,525.6198347,3789146,1040.38,50.46885793,26462.45065
2017-08-16,9034,17918.67769,233,462.1487603,3777491,1039.87,50.5114691,26409.82935
2017-08-17,8790,17434.71074,271,537.5206612,3767425,1039.43,50.56209027,26364.38226
2017-08-18,7957,15782.47934,279,553.3884298,3757930,1039.05,50.65795117,26321.32563
2017-08-19,8021,15909.42149,278,551.4049587,3748441,1038.69,50.70154224,26278.26582
2017-08-20,8453,16766.28099,231,458.1818182,3736859,1038.33,50.46765178,26225.64386
2017-08-21,8567,16992.39669,254,503.8016529,3726631,1037.89,50.66123741,26179.00228
2017-08-22,9219,18285.61983,254,503.8016529,3714304,1037.5,50.33700767,26122.78887
2017-08-23,7890,15649.58678,230,456.1983471,3702032,1037.03,50.21830507,26066.57545
2017-08-24,8065,15996.69421,245,485.9504132,3692896,1036.56,50.27683067,26024.71408
2017-08-25,8366,16593.71901,229,454.214876,3682480,1036.21,50.45295654,25976.8754
2017-08-26,9019,17888.92562,206,408.5950413,3671571,1035.81,50.38365703,25926.64184
2017-08-27,8972,17795.70248,312,618.8429752,3661442,1035.39,50.29565439,25880
2017-08-28,8240,16343.80165,258,511.7355372,3651362,1035,50.16669705,25833.35572
2017-08-29,7797,15465.12397,319,632.7272727,3641799,1034.61,50.08070578,25789.10381
2017-08-30,6970,13824.79339,265,525.6198347,3633538,1034.24,50.08862539,25750.83051
2017-08-31,6850,13586.77686,333,660.4958678,3626594,1033.92,49.83483593,25718.54163
2017-09-01,7143,14167.93388,302,599.0082645,3618877,1033.65,50.0614418,25682.65837
2017-09-02,6705,13299.17355,302,599.0082645,3611933,1033.35,50.19044322,25650.36949
2017-09-03,6919,13723.63636,339,672.3966942,3604501,1033.08,50.00224641,25615.6855
2017-09-04,7336,14550.7438,173,343.1404959,3595799,1032.79,49.96963539,25575.01813
2017-09-05,7336,14550.7438,300,595.0413223,3588122,1032.45,50.4593546,25539.14093
2017-09-06,6592,13075.04132,203,402.6446281,3581227,1032.15,50.58924399,25506.84706
2017-09-07,6669,13227.7686,195,386.7768595,3574352,1031.88,49.22811644,25474.55764
2017-09-08,7576,15026.77686,112,222.1487603,3566458,1031.61,48.9045322,25437.48235
2017-09-09,7400,14677.68595,149,295.5371901,3557551,1031.3,49.10525618,25395.62
2017-09-10,7188,14257.19008,149,295.5371901,3548682,1030.95,49.03525744,25353.76
2017-09-11,7135,14152.06612,186,368.9256198,3540320,1030.6,49.27913733,25314.29294
2017-09-12,6957,13799.00826,223,442.3140496,3531209,1030.27,49.45884865,25271.31822
2017-09-13,6523,12938.18182,223,442.3140496,3525410,1029.91,49.17811311,25244.01826
2017-09-14,7077,14037.02479,222,440.3305785,3518854,1029.68,49.42875207,25213.15456
2017-09-15,6568,13027.43802,133,263.8016529,3511290,1029.42,49.44665326,25177.54551
2017-09-16,7091,14064.79339,133,263.8016529,3505504,1029.12,49.5456369,25150.24305
2017-09-17,6947,13779.17355,133,263.8016529,3496220,1028.89,49.71600585,25106.32249
2017-09-18,7260,14400,170,337.1900826,3488191,1028.52,49.89866621,25068.33905
2017-09-19,7611,15096.19835,184,364.9586777,3479928,1028.2,49.710664,25029.1699
2017-09-20,7380,14638.01653,110,218.1818182,3470192,1027.87,49.94604644,24982.87486
2017-09-21,7574,15022.80992,110,218.1818182,3461705,1027.48,49.79189021,24942.51886
2017-09-22,7607,15088.26446,110,218.1818182,3452000,1027.14,49.9706003,24896.22381
2017-09-23,7683,15239.00826,110,218.1818182,3443803,1026.75,49.83256474,24857.05218
2017-09-24,8543,16944.79339,109,216.1983471,3433371,1026.42,50.25412635,24807.2
2017-09-25,7478,14832.39669,109,216.1983471,3425215,1026,49.99945238,24768.03034
2017-09-26,7344,14566.61157,109,216.1983471,3417058,1025.67,50.17621936,24728.85589
2017-09-27,7314,14507.10744,269,533.553719,3408902,1025.34,50.26470162,24689.68623
2017-09-28,7889,15647.60331,196,388.7603306,3400047,1025.01,50.3465175,24646.95283
2017-09-29,7635,15143.80165,203,402.6446281,3391440,1024.65,50.40901251,24605.41048
2017-09-30,7932,15732.89256,159,315.3719008,3381860,1024.3,50.31746127,24559.11715
2017-10-01,7031,13945.78512,144,285.6198347,3373541,1023.91,50.14184818,24518.75808
2017-10-02,6876,13638.34711,151,299.5041322,3361797,1023.57,50.17124048,24461.78285
2017-10-03,6819,13525.28926,216,428.4297521,3354726,1023.09,50.69158958,24427.35902
2017-10-04,5714,11333.55372,144,285.6198347,3349857,1022.8,50.34874423,24403.61805
2017-10-05,6697,13283.30579,172,341.1570248,3342554,1022.6,50.9260348,24368.00902
2017-10-06,6134,12166.61157,143,283.6363636,3336955,1022.3,50.57129975,24340.70861
2017-10-07,5799,11502.14876,107,212.231405,3332102,1022.07,50.73198483,24316.96959
2017-10-08,5634,11174.87603,107,212.231405,3326046,1021.87,50.84624468,24287.29459
2017-10-09,6287,12470.08264,107,212.231405,3320232,1021.62,50.76944139,24258.80541
2017-10-10,6192,12281.65289,307,608.9256198,3316356,1021.38,50.48973555,24239.81263
2017-10-11,7305,14489.2562,107,212.231405,3309099,1021.22,51.24047862,24204.20321
2017-10-12,7581,15036.69421,107,212.231405,3300665,1020.92,51.24576055,24162.65969
2017-10-13,7215,14310.7438,106,210.2479339,3292713,1020.57,51.26260932,24123.49036
2017-10-14,6785,13457.85124,106,210.2479339,3286207,1020.24,51.42776394,24091.46305
2017-10-15,6851,13588.76033,120,238.0165289,3279228,1019.97,51.02179177,24057.27416
2017-10-16,6704,13297.19008,134,265.785124,3272007,1019.68,51.55463261,24021.89975
2017-10-17,6541,12973.8843,120,238.0165289,3265269,1019.38,51.54928764,23988.89147
2017-10-18,6512,12916.36364,148,293.553719,3258552,1019.1,51.73870332,23955.87583
2017-10-19,6727,13342.80992,106,210.2479339,3253285,1018.82,51.78602184,23929.93902
2017-10-20,6599,13088.92562,70,138.8429752,3247539,1018.6,51.8091431,23901.64341
2017-10-21,6336,12567.27273,492,975.8677686,3242990,1018.36,51.82261064,23879.24231
2017-10-22,6431,12755.70248,70,138.8429752,3238205,1018.17,51.60025237,23855.66147
2017-10-23,6998,13880.33058,14,27.76859504,3231773,1017.97,51.71554761,23823.82951
2017-10-24,7044,13971.57025,119,236.0330579,3224150,1017.7,51.45569032,23786.10329
2017-10-25,7205,14290.90909,175,347.107438,3216526,1017.38,51.72538546,23748.37212
2017-10-26,6903,13691.90083,126,249.9173554,3210595,1017.06,51.78998469,23718.90019
2017-10-27,6823,13533.22314,111,220.1652893,3205619,1016.81,51.71454253,23694.14199
2017-10-28,6945,13775.20661,125,247.9338843,3199458,1016.6,51.69069228,23663.48779
2017-10-29,6841,13568.92562,125,247.9338843,3191401,1016.34,51.84999033,23623.4
2017-10-30,6951,13787.10744,104,206.2809917,3184327,1016,51.92476087,23588.0315
2017-10-31,7398,14673.71901,21,41.65289256,3176781,1015.7,52.13706741,23550.3031
2017-11-01,6932,13749.42149,138,273.7190083,3170414,1015.38,52.03294514,23518.46945
2017-11-02,7308,14495.20661,21,41.65289256,3163598,1015.11,52.41434462,23484.2775
2017-11-03,7393,14663.80165,83,164.6280992,3160314,1014.82,52.36271197,23467.76999
2017-11-04,7199,14279.00826,7,13.88429752,3153512,1014.68,52.7748724,23433.57874
2017-11-05,6132,12162.64463,7,13.88429752,3149056,1014.39,52.23364308,23411.18
2017-11-06,5505,10919.00826,14,27.76859504,3146476,1014.2,52.41071759,23398.21125
2017-11-07,5091,10097.85124,48,95.20661157,3142732,1014.09,52.54618253,23379.34927
2017-11-08,5367,10645.28926,34,67.43801653,3142032,1013.93,52.65325922,23375.81253
2017-11-09,5144,10202.97521,34,67.43801653,3143665,1013.9,52.75857149,23384.06325
2017-11-10,5017,9951.07438,34,67.43801653,3146007,1013.97,52.81522347,23395.85375
2017-11-11,4447,8820.495868,7,13.88429752,3147414,1014.07,52.86602207,23402.92625
2017-11-12,5173,10260.49587,34,67.43801653,3149291,1014.13,52.77707919,23412.36126
2017-11-13,4827,9574.214876,7,13.88429752,3157500,1014.21,52.71657558,23453.62501
2017-11-14,4174,8279.008264,48,95.20661157,3160080,1014.56,53.41222755,23466.59375
2017-11-15,4181,8292.892562,35,69.4214876,3168292,1014.67,53.03216244,23507.8599
2017-11-16,4734,9389.752066,21,41.65289256,3174423,1015.02,52.86961869,23538.5136
2017-11-17,4375,8677.68595,7,13.88429752,3181497,1015.28,53.29121569,23573.8821
2017-11-18,4176,8282.975207,7,13.88429752,3187628,1015.58,53.10773817,23604.5358
2017-11-19,4385,8697.520661,21,41.65289256,3189750,1015.84,52.63948859,23615.14535
2017-11-20,4705,9332.231405,7,13.88429752,3192112,1015.93,52.81645406,23626.9376
2017-11-21,4039,8011.239669,7,13.88429752,3194955,1016.03,52.92008165,23641.08301
2017-11-22,4540,9004.958678,21,41.65289256,3193060,1016.15,52.75028374,23631.65439
2017-11-23,4013,7959.669421,21,41.65289256,3190694,1016.07,52.63420286,23619.86515
2017-11-24,4254,8437.68595,35,69.4214876,3191638,1015.97,52.76499799,23624.5792
2017-11-25,4414,8755.041322,21,41.65289256,3192823,1016.01,52.85562917,23630.47519
2017-11-26,4366,8659.834711,35,69.4214876,3207277,1016.06,52.48622307,23702.39141
2017-11-27,4388,8703.471074,7,13.88429752,3213912,1016.67,52.71194557,23735.404
2017-11-28,4508,8941.487603,35,69.4214876,3216526,1016.95,52.96712152,23748.37212
2017-11-29,4240,8409.917355,14,27.76859504,3218909,1017.06,52.79216798,23760.16558
2017-11-30,4458,8842.31405,21,41.65289256,3221291,1017.16,52.80931351,23771.9541
2017-12-01,4615,9153.719008,21,41.65289256,3224864,1017.26,52.48952834,23789.63687
2017-12-02,4046,8025.123967,21,41.65289256,3228200,1017.41,52.67472243,23806.14673
2017-12-03,3909,7753.38843,14,27.76859504,3229629,1017.55,52.54316309,23813.21885
2017-12-04,4404,8735.206612,14,27.76859504,3228914,1017.61,52.76189815,23809.68032
2017-12-05,4953,9824.132231,63,124.9586777,3225579,1017.58,52.81403375,23793.17541
2017-12-06,4592,9108.099174,49,97.19008264,3225341,1017.44,52.72733296,23791.99754
2017-12-07,4298,8524.958678,56,111.0743802,3225817,1017.43,52.54082807,23794.35327
2017-12-08,4344,8616.198347,70,138.8429752,3225103,1017.45,52.35609006,23790.81968
2017-12-09,4080,8092.561983,70,138.8429752,3225579,1017.42,52.35440322,23793.17541
2017-12-10,4354,8636.033058,70,138.8429752,3226294,1017.44,52.31860411,23796.71394
2017-12-11,4350,8628.099174,49,97.19008264,3224150,1017.47,52.20351601,23786.10329
2017-12-12,4278,8485.289256,70,138.8429752,3224626,1017.38,52.20298749,23788.45901
2017-12-13,4969,9855.867769,14,27.76859504,3221529,1017.4,52.17999865,23773.13196
2017-12-14,4128,8187.768595,56,111.0743802,3220815,1017.27,52.10241488,23769.59838
2017-12-15,4387,8701.487603,70,138.8429752,3220100,1017.24,51.98680208,23766.05984
2017-12-16,4695,9312.396694,70,138.8429752,3217956,1017.21,52.11137966,23755.44919
2017-12-17,4312,8552.727273,56,111.0743802,3216050,1017.12,52.06386053,23746.0164
2017-12-18,3951,7836.694215,63,124.9586777,3216288,1017.04,51.69148961,23747.19426
2017-12-19,4583,9090.247934,56,111.0743802,3214860,1017.05,51.59886481,23740.1208
2017-12-20,4162,8255.206612,35,69.4214876,3214386,1016.99,51.48637218,23737.7624
2017-12-21,4370,8667.768595,21,41.65289256,3213201,1016.97,51.62672783,23731.86641
2017-12-22,4320,8568.595041,35,69.4214876,3211306,1016.92,51.35074262,23722.43779
2017-12-23,4303,8534.876033,21,41.65289256,3211306,1016.84,51.19249102,23722.43779
2017-12-24,4592,9108.099174,35,69.4214876,3210595,1016.84,51.17579946,23718.90019
2017-12-25,4329,8586.446281,35,69.4214876,3209647,1016.81,51.08080138,23714.1834
2017-12-26,4222,8374.214876,28,55.53719008,3208462,1016.77,50.89869015,23708.2874
2017-12-27,4294,8517.024793,28,55.53719008,3208699,1016.72,50.80521764,23709.4666
