Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Tw_Temp_degF
10/7/2016,4953,9824.132231,126,249.9173554,2755853,50.59547203
10/8/2016,6060,12019.83471,107,212.231405,2746881,50.7617446
10/9/2016,6069,12037.68595,50,99.17355372,2738995,50.837757
10/10/2016,5860,11623.1405,106,210.2479339,2731133,50.99685571
10/11/2016,6325,12545.45455,94,186.446281,2723696,51.05444061
10/12/2016,6275,12446.28099,93,184.4628099,2716497,51.09528636
10/13/2016,5812,11527.93388,62,122.9752066,2711213,51.14337018
10/14/2016,6180,12257.85124,6,11.90082645,2711847,51.29144345
10/15/2016,5544,10996.36364,6,11.90082645,2712270,51.17393663
10/16/2016,6164,12226.1157,6,11.90082645,2711213,51.70332179
10/17/2016,6027,11954.38017,12,23.80165289,2709100,51.53567006
10/18/2016,5192,10298.18182,6,11.90082645,2704662,51.54796142
10/19/2016,4812,9544.46281,74,146.7768595,2700436,51.60961645
10/20/2016,5304,10520.33058,80,158.677686,2695599,51.62034832
10/21/2016,5789,11482.31405,68,134.8760331,2689924,51.93159379
10/22/2016,5733,11371.23967,86,170.5785124,2680676,52.11178413
10/23/2016,5549,11006.28099,105,208.2644628,2670841,51.36593046
10/24/2016,5367,10645.28926,31,61.48760331,2665824,50.84298429
10/25/2016,4817,9554.380165,6,11.90082645,2670841,51.46865581
10/26/2016,4817,9554.380165,31,61.48760331,2676694,51.45916773
10/27/2016,4791,9502.809917,12,23.80165289,2688873,51.04124172
10/28/2016,4057,8046.942149,62,122.9752066,2697701,51.19029022
10/29/2016,3861,7658.181818,6,11.90082645,2709946,50.98592722
10/30/2016,5475,10859.50413,88,174.5454545,2738783,51.83280825
10/31/2016,4387,8701.487603,88,174.5454545,2765261,51.37393014
11/1/2016,4929,9776.528926,25,49.58677686,2783948,51.72325676
11/2/2016,4805,9530.578512,64,126.9421488,2800354,51.58149481
11/3/2016,4257,8443.636364,6,11.90082645,2805320,51.62421923
11/4/2016,4132,8195.702479,64,126.9421488,2811174,51.60391776
11/5/2016,3985,7904.132231,83,164.6280992,2812911,51.66492298
11/6/2016,4666,9254.876033,6,11.90082645,2814648,51.35673341
11/7/2016,4429,8784.793388,38,75.37190083,2817254,51.35520886
11/8/2016,4387,8701.487603,83,164.6280992,2820076,51.12584477
11/9/2016,3948,7830.743802,19,37.68595041,2822248,51.23366508
11/10/2016,3670,7279.338843,26,51.57024793,2824202,51.43587901
11/11/2016,4016,7965.619835,26,51.57024793,2824419,51.49714364
11/12/2016,4279,8487.272727,45,89.25619835,2824419,51.60774226
11/13/2016,4781,9482.975207,51,101.1570248,2823550,51.79393349
11/14/2016,4605,9133.884298,6,11.90082645,2821596,51.68855142
11/15/2016,4948,9814.214876,13,25.78512397,2819425,51.78991616
11/16/2016,5005,9927.272727,6,11.90082645,2816385,52.07956781
11/17/2016,4610,9143.801653,6,11.90082645,2813780,51.98830288
11/18/2016,4023,7979.504132,96,190.4132231,2812477,52.00027592
11/19/2016,4247,8423.801653,6,11.90082645,2821379,52.23667592
11/20/2016,4378,8683.636364,6,11.90082645,2835517,52.59201679
11/21/2016,4357,8641.983471,6,11.90082645,2844887,52.37460483
11/22/2016,4673,9268.760331,32,63.47107438,2851430,52.33066319
11/23/2016,4642,9207.272727,6,11.90082645,2858880,52.39481611
11/24/2016,4159,8249.256198,19,37.68595041,2868739,52.64625303
11/25/2016,4461,8848.264463,32,63.47107438,2876869,52.45192836
11/26/2016,4341,8610.247934,6,11.90082645,2887882,52.37988574
11/27/2016,4427,8780.826446,7,13.88429752,2896484,52.33154726
11/28/2016,4238,8405.950413,7,13.88429752,2904012,52.46680611
11/29/2016,4423,8772.892562,7,13.88429752,2906447,52.55272482
11/30/2016,4779,9479.008264,13,25.78512397,2910211,52.24294452
12/1/2016,4122,8175.867769,13,25.78512397,2912868,52.48688366
12/2/2016,4181,8292.892562,46,91.23966942,2917968,52.29928848
12/3/2016,4630,9183.471074,52,103.1404959,2920862,52.11644172
12/4/2016,4570,9064.46281,33,65.45454545,2922643,52.1123103
12/5/2016,4123,8177.85124,7,13.88429752,2923311,52.04601929
12/6/2016,4054,8040.991736,26,51.57024793,2923979,52.03460829
12/7/2016,4088,8108.429752,26,51.57024793,2926651,51.90621115
12/8/2016,4979,9875.702479,7,13.88429752,2929990,51.73973102
12/9/2016,5086,10087.93388,7,13.88429752,2935333,52.76065038
12/10/2016,4720,9361.983471,7,13.88429752,2965099,53.40843724
12/11/2016,4126,8183.801653,27,53.55371901,2986714,53.29298365
12/12/2016,3453,6848.92562,40,79.33884298,2996212,53.1442075
12/13/2016,3964,7862.479339,7,13.88429752,3009117,52.90781364
12/14/2016,3960,7854.545455,13,25.78512397,3036437,52.64354665
12/15/2016,1657,3286.61157,7,13.88429752,3149525,52.59152317
12/16/2016,2446,4851.570248,7,13.88429752,3214623,52.27758959
12/17/2016,2801,5555.702479,7,13.88429752,3257595,52.00332581
12/18/2016,2871,5694.545455,28,55.53719008,3288857,51.84176167
12/19/2016,2656,5268.099174,199,394.7107438,3310786,51.53406342
12/20/2016,3422,6787.438017,14,27.76859504,3327257,51.26707841
12/21/2016,7632,15137.85124,14,27.76859504,3334524,51.36174583
12/22/2016,7859,15588.09917,36,71.40495868,3336712,50.98467063
12/23/2016,9317,18480,7,13.88429752,3348640,50.60620666
12/24/2016,9866,19568.92562,7,13.88429752,3353752,50.49233455
12/25/2016,9186,18220.16529,50,99.17355372,3353509,50.37521364
12/26/2016,9346,18537.52066,14,27.76859504,3352779,50.28725811
12/27/2016,8207,16278.34711,43,85.2892562,3351075,49.97357302
12/28/2016,8682,17220.49587,29,57.52066116,3349857,49.93094483
12/29/2016,9191,18230.08264,50,99.17355372,3345232,49.8110836
12/30/2016,8429,16718.67769,7,13.88429752,3343285,49.62971749
12/31/2016,7462,14800.66116,50,99.17355372,3341580,49.52521306
1/1/2017,5765,11434.71074,50,99.17355372,3340120,49.27505147
1/2/2017,5467,10843.63636,50,99.17355372,3342311,49.03726556
1/3/2017,4764,9449.256198,0,0,3351561,48.95835249
1/4/2017,3401,6745.785124,0,0,3364244,48.90336814
1/5/2017,3865,7666.115702,43,85.2892562,3378190,49.19070146
1/6/2017,4285,8499.173554,22,43.63636364,3389964,49.03169496
1/7/2017,8401,16663.1405,36,71.40495868,3396850,48.86993422
1/8/2017,11517,22843.63636,7,13.88429752,3460956,48.73499477
1/9/2017,9821,19479.66942,45,89.25619835,3548935,48.36092634
1/10/2017,9158,18164.6281,15,29.75206612,3665857,48.21029218
1/11/2017,12028,23857.19008,8,15.8677686,3754767,48.1449799
1/12/2017,32757,64972.56198,23,45.61983471,3763992,49.62358502
1/13/2017,33593,66630.7438,62,122.9752066,3753713,49.54335523
1/14/2017,33300,66049.58678,69,136.8595041,3734499,49.28921788
1/15/2017,33337,66122.97521,61,120.9917355,3705947,49.14128781
1/16/2017,32631,64722.64463,61,120.9917355,3677026,48.96711241
1/17/2017,33357,66162.64463,114,226.1157025,3640765,48.69193888
1/18/2017,28956,57433.38843,53,105.1239669,3630709,48.26199631
1/19/2017,26412,52387.43802,23,45.61983471,3631481,47.98246131
1/20/2017,24600,48793.38843,8,15.8677686,3659633,47.75179684
1/21/2017,25345,50271.07438,8,15.8677686,3679104,47.66441634
1/22/2017,24760,49110.7438,0,0,3711168,47.43381861
1/23/2017,26940,53434.71074,8,15.8677686,3714304,47.69739498
1/24/2017,24764,49118.67769,15,29.75206612,3705686,47.76781596
1/25/2017,27416,54378.84298,23,45.61983471,3685077,47.7648112
1/26/2017,27861,55261.4876,30,59.50413223,3659374,47.70292391
1/27/2017,26451,52464.79339,30,59.50413223,3633796,47.69944539
1/28/2017,22922,45465.12397,38,75.37190083,3610389,47.52714335
1/29/2017,21510,42664.46281,53,105.1239669,3589145,47.39149625
1/30/2017,21159,41968.26446,82,162.6446281,3568495,47.26488837
1/31/2017,21563,42769.58678,7,13.88429752,3546148,47.20778228
2/1/2017,21143,41936.52893,37,73.38842975,3526418,47.09545294
2/2/2017,19931,39532.56198,30,59.50413223,3512550,46.93399922
2/3/2017,21579,42801.32231,7,13.88429752,3544121,46.60685737
2/4/2017,21178,42005.95041,8,15.8677686,3608595,46.34828198
2/5/2017,21653,42948.09917,0,0,3655497,46.35572041
2/6/2017,26866,53287.93388,15,29.75206612,3742907,47.9059058
2/7/2017,23271,46157.35537,16,31.73553719,3872927,47.12255915
2/8/2017,18965,37616.52893,40,79.33884298,3980049,46.51421876
2/9/2017,16374,32477.35537,17,33.71900826,4205528,46.36337807
2/10/2017,36000,71404.95868,9,17.85123967,4350769,48.18675714
2/11/2017,49424,98031.07438,51,101.1570248,4381763,47.36610599
2/12/2017,59077,117177.5207,51,101.1570248,4369002,47.22682824
2/13/2017,67581,134044.9587,85,168.5950413,4318917,46.99591557
2/14/2017,74605,147976.8595,59,117.0247934,4241106,46.81972103
2/15/2017,65203,129328.2645,66,130.9090909,4170456,46.91806527
2/16/2017,46850,92925.61983,17,33.71900826,4144840,47.03211659
2/17/2017,55087,109263.4711,16,31.73553719,4101197,47.01422586
2/18/2017,48101,95406.94215,8,15.8677686,4075603,47.27140423
2/19/2017,45008,89272.06612,8,15.8677686,4059792,47.1005835
2/20/2017,23876,47357.35537,8,15.8677686,4142878,46.83728973
2/21/2017,29132,57782.47934,17,33.71900826,4228840,46.86155032
2/22/2017,56637,112337.8512,50,99.17355372,4215194,46.91358148
2/23/2017,65642,130199.0083,41,81.32231405,4166795,47.03170285
2/24/2017,69058,136974.5455,49,97.19008264,4102871,47.13290379
2/25/2017,68327,135524.6281,41,81.32231405,4032723,47.20410455
2/26/2017,67527,133937.8512,56,111.0743802,3954164,47.21241248
2/27/2017,66434,131769.9174,24,47.60330579,3869717,47.20830922
2/28/2017,66886,132666.4463,62,122.9752066,3779345,47.22856595
3/1/2017,64767,128463.4711,46,91.23966942,3684039,47.33613013
3/2/2017,55616,110312.7273,53,105.1239669,3603221,47.4
3/3/2017,48142,95488.26446,67,132.892562,3535252,47.43274726
3/4/2017,41543,82399.33884,15,29.75206612,3483926,47.32258631
3/5/2017,33781,67003.63636,15,29.75206612,3446784,47.14223438
3/6/2017,29635,58780.16529,15,29.75206612,3418294,46.88795016
3/7/2017,22818,45258.84298,15,29.75206612,3406933,46.77727428
3/8/2017,18729,37148.42975,0,0,3402015,46.79224943
3/9/2017,16282,32294.87603,14,27.76859504,3398326,46.82407902
3/10/2017,13566,26907.7686,580,1150.413223,3403736,46.82505673
3/11/2017,11446,22702.80992,73,144.7933884,3411868,46.8108216
3/12/2017,9599,19039.33884,73,144.7933884,3423732,46.83576475
3/13/2017,7667,15207.27273,37,73.38842975,3440078,46.71284391
3/14/2017,8523,16905.12397,110,218.1818182,3458210,46.7092711
3/15/2017,7245,14370.24793,110,218.1818182,3475684,46.57514761
3/16/2017,6079,12057.52066,22,43.63636364,3496220,46.50595316
3/17/2017,6497,12886.61157,37,73.38842975,3515828,46.52649154
3/18/2017,6412,12718.01653,37,73.38842975,3535759,46.46979478
3/19/2017,6703,13295.20661,45,89.25619835,3558058,46.53218031
3/20/2017,6592,13075.04132,23,45.61983471,3581482,46.4322255
3/21/2017,5997,11894.87603,15,29.75206612,3630452,46.42126691
3/22/2017,4845,9609.917355,23,45.61983471,3691330,46.50924908
3/23/2017,6213,12323.30579,23,45.61983471,3738695,46.53328794
3/24/2017,6131,12160.66116,16,31.73553719,3798413,47.00667827
3/25/2017,5675,11256.19835,24,47.60330579,3859828,47.9363202
3/26/2017,6851,13588.76033,143,283.6363636,3905454,48.18333855
3/27/2017,7480,14836.36364,16,31.73553719,3941145,48.53226882
3/28/2017,7390,14657.85124,48,95.20661157,3970785,48.78032498
3/29/2017,9551,18944.13223,81,160.661157,3992913,49.36582617
3/30/2017,9117,18083.30579,81,160.661157,4013745,50.08366986
3/31/2017,8778,17410.90909,81,160.661157,4031347,50.41338983
4/1/2017,9138,18124.95868,97,192.3966942,4046251,50.29175948
4/2/2017,8916,17684.6281,130,257.8512397,4058686,50.61040178
4/3/2017,8346,16554.04959,180,357.0247934,4072826,50.70294646
4/4/2017,8960,17771.90083,164,325.2892562,4085321,50.39443128
4/5/2017,8875,17603.30579,156,309.4214876,4097849,50.23461791
4/6/2017,8577,17012.2314,25,49.58677686,4122136,49.90262185
4/7/2017,7181,14243.30579,25,49.58677686,4175527,48.39749127
4/8/2017,8741,17337.52066,25,49.58677686,4218321,49.4508817
4/9/2017,8620,17097.52066,59,117.0247934,4248245,49.65324243
4/10/2017,8816,17486.28099,126,249.9173554,4273151,49.95757869
4/11/2017,8366,16593.71901,8,15.8677686,4303347,50.03460341
4/12/2017,11198,22210.90909,26,51.57024793,4336003,49.04442096
4/13/2017,18420,36535.53719,34,67.43801653,4363792,49.26572952
4/14/2017,21526,42696.19835,51,101.1570248,4379146,49.67997686
4/15/2017,22666,44957.35537,77,152.7272727,4378565,50.00575113
4/16/2017,22820,45262.80992,103,204.2975207,4377402,49.82426741
4/17/2017,22992,45603.96694,0,0,4376821,49.55358325
4/18/2017,24656,48904.46281,17,33.71900826,4377402,49.44457076
4/19/2017,27781,55102.80992,26,51.57024793,4372764,49.55351905
4/20/2017,28714,56953.38843,17,33.71900826,4360609,49.74901065
4/21/2017,30183,59867.10744,9,17.85123967,4341215,50.20261031
4/22/2017,30153,59807.60331,110,218.1818182,4320076,50.10155593
4/23/2017,29653,58815.86777,110,218.1818182,4298735,49.95961772
4/24/2017,30218,59936.52893,194,384.7933884,4282047,49.68402726
4/25/2017,24459,48513.71901,59,117.0247934,4265977,49.96953298
4/26/2017,20705,41067.7686,42,83.30578512,4256526,50.30997122
4/27/2017,17691,35089.58678,25,49.58677686,4252243,51.01620181
4/28/2017,13743,27258.84298,92,182.4793388,4253099,51.62879112
4/29/2017,11787,23379.17355,134,265.785124,4258239,52.12637326
4/30/2017,10678,21179.50413,143,283.6363636,4262821,52.00158936
5/1/2017,8534,16926.94215,286,567.2727273,4274586,52.05843436
5/2/2017,7407,14691.57025,287,569.2561983,4288647,50.53276298
5/3/2017,6498,12888.59504,254,503.8016529,4304500,49.85418001
5/4/2017,4939,9796.363636,263,521.6528926,4319207,49.74871913
5/5/2017,4285,8499.173554,272,539.5041322,4341794,49.57000825
5/6/2017,3909,7753.38843,256,507.768595,4358293,50.33280447
5/7/2017,8544,16946.77686,282,559.338843,4366686,51.41914201
5/8/2017,9211,18269.75207,205,406.6115702,4372185,50.94925383
5/9/2017,9752,19342.80992,239,474.0495868,4375369,50.99442444
5/10/2017,9129,18107.10744,265,525.6198347,4378565,50.53714584
5/11/2017,8624,17105.45455,265,525.6198347,4382635,50.63602593
5/12/2017,8628,17113.38843,171,339.1735537,4385833,50.58136673
5/13/2017,8965,17781.81818,231,458.1818182,4388740,50.7933935
5/14/2017,10082,19997.35537,257,509.7520661,4385542,51.64428205
5/15/2017,9565,18971.90083,223,442.3140496,4385542,51.50094519
5/16/2017,8896,17644.95868,231,458.1818182,4382926,50.53128792
5/17/2017,9578,18997.68595,128,253.8842975,4381472,51.32459571
5/18/2017,10061,19955.70248,214,424.4628099,4380309,50.66641502
5/19/2017,9004,17859.17355,248,491.9008264,4380891,49.77489779
5/20/2017,9023,17896.8595,300,595.0413223,4379728,49.50083097
5/21/2017,9390,18624.79339,342,678.3471074,4377402,49.66519844
5/22/2017,9173,18194.38017,325,644.6280992,4377693,49.68804957
5/23/2017,9246,18339.17355,282,559.338843,4377984,49.60267172
5/24/2017,9975,19785.12397,308,610.9090909,4373343,49.86979585
5/25/2017,8041,15949.09091,299,593.0578512,4374500,49.77896029
5/26/2017,8885,17623.1405,299,593.0578512,4374790,49.98429639
5/27/2017,9044,17938.5124,316,626.7768595,4369002,50.22048788
5/28/2017,8489,16837.68595,342,678.3471074,4366397,49.91213565
5/29/2017,8596,17049.91736,222,440.3305785,4362056,50.19143002
5/30/2017,9061,17972.2314,358,710.0826446,4358583,50.10136327
5/31/2017,8290,16442.97521,51,101.1570248,4353084,50.337908
6/1/2017,8655,17166.94215,221,438.3471074,4348164,50.15082328
6/2/2017,8250,16363.63636,272,539.5041322,4344980,50.00585374
6/3/2017,8864,17581.4876,264,523.6363636,4341505,50.18892288
6/4/2017,8675,17206.61157,255,505.785124,4339767,50.23127879
6/5/2017,9573,18987.7686,255,505.785124,4336292,50.31199953
6/6/2017,8769,17393.05785,272,539.5041322,4332238,50.22725187
6/7/2017,8682,17220.49587,280,555.3719008,4325578,50.38564958
6/8/2017,7706,15284.6281,85,168.5950413,4323840,50.49111188
6/9/2017,7754,15379.83471,42,83.30578512,4322971,50.57871565
6/10/2017,7360,14598.34711,127,251.9008264,4318338,50.42594964
6/11/2017,8007,15881.65289,110,218.1818182,4312859,50.80955025
6/12/2017,7800,15471.07438,110,218.1818182,4308823,50.33353313
6/13/2017,6926,13737.52066,144,285.6198347,4309688,50.49626104
6/14/2017,7311,14501.15702,237,470.0826446,4305653,50.34100538
6/15/2017,7596,15066.44628,279,553.3884298,4302482,50.02376527
6/16/2017,6783,13453.8843,287,569.2561983,4299888,49.68983322
6/17/2017,6731,13350.7438,296,587.107438,4296717,49.64675096
6/18/2017,8413,16686.94215,312,618.8429752,4291240,49.29827806
6/19/2017,7878,15625.78512,329,652.5619835,4286064,49.00711948
6/20/2017,8356,16573.8843,295,585.1239669,4280038,49.16820223
6/21/2017,8973,17797.68595,337,668.4297521,4271716,49.15686715
6/22/2017,8529,16917.02479,303,600.9917355,4263968,49.01355011
6/23/2017,8453,16766.28099,370,733.8842975,4258810,49.08267672
6/24/2017,8255,16373.55372,378,749.7520661,4251386,49.208944
6/25/2017,7278,14435.70248,310,614.8760331,4247674,49.13154146
6/26/2017,8557,16972.56198,327,648.5950413,4237965,49.65499877
6/27/2017,7987,15841.98347,276,547.4380165,4231114,49.78516973
6/28/2017,8599,17055.86777,359,712.0661157,4224007,49.41581176
6/29/2017,8237,16337.85124,376,745.785124,4218037,49.5061617
6/30/2017,8466,16792.06612,400,793.3884298,4211498,49.44317323
7/1/2017,7960,15788.42975,408,809.2561983,4204391,49.53041535
7/2/2017,7912,15693.22314,375,743.8016529,4196464,49.51209729
7/3/2017,8119,16103.80165,374,741.8181818,4190805,49.52773199
7/4/2017,8102,16070.08264,299,593.0578512,4182883,49.56458079
7/5/2017,7764,15399.66942,373,739.8347107,4174961,49.55515801
7/6/2017,8154,16173.22314,373,739.8347107,4166795,49.59242
7/7/2017,8556,16970.57851,380,753.7190083,4156658,49.54619984
7/8/2017,8315,16492.56198,388,769.5867769,4148492,49.56981906
7/9/2017,8292,16446.94215,313,620.8264463,4140075,49.61436116
7/10/2017,8535,16928.92562,330,654.5454545,4133348,49.65118217
7/11/2017,8560,16978.5124,346,686.2809917,4123258,49.65260766
7/12/2017,7931,15730.90909,370,733.8842975,4114588,49.70470298
7/13/2017,7596,15066.44628,386,765.6198347,4106497,49.82602426
7/14/2017,8306,16474.71074,369,731.9008264,4102871,49.76536609
7/15/2017,8269,16401.32231,352,698.1818182,4095896,49.74775131
7/16/2017,7978,15824.13223,393,779.5041322,4088097,49.75205903
7/17/2017,8594,17045.95041,269,533.553719,4077269,49.87231851
7/18/2017,7362,14602.31405,367,727.9338843,4070605,50.01532754
7/19/2017,7518,14911.73554,367,727.9338843,4064219,49.97780363
7/20/2017,8532,16922.97521,366,725.9504132,4053436,49.73544024
7/21/2017,8756,17367.27273,357,708.0991736,4042105,49.7637791
7/22/2017,8495,16849.58678,397,787.4380165,4031897,49.80807804
7/23/2017,8536,16930.90909,291,577.1900826,4022821,49.84178763
7/24/2017,8569,16996.36364,412,817.1900826,4012920,49.98376274
7/25/2017,9257,18360.99174,266,527.6033058,4001399,49.9664903
7/26/2017,9202,18251.90083,362,718.0165289,3989080,50.02262483
7/27/2017,8443,16746.44628,362,718.0165289,3979504,49.90305303
7/28/2017,7477,14830.41322,401,795.3719008,3971875,49.59964442
7/29/2017,9135,18119.00826,353,700.1652893,3960704,49.45778335
7/30/2017,8649,17155.04132,352,698.1818182,3950636,49.30229037
7/31/2017,8693,17242.31405,351,696.1983471,3941688,49.37243125
8/1/2017,8464,16788.09917,359,712.0661157,3933553,49.40455397
8/2/2017,8543,16944.79339,279,553.3884298,3924613,49.40797489
8/3/2017,8842,17537.85124,358,710.0826446,3915438,49.8186554
8/4/2017,8773,17400.99174,357,708.0991736,3904915,49.99875102
8/5/2017,8533,16924.95868,317,628.7603306,3895488,50.03543826
8/6/2017,8538,16934.87603,316,626.7768595,3885282,50.08326491
8/7/2017,7995,15857.85124,316,626.7768595,3876956,50.10696839
8/8/2017,8419,16698.84298,316,626.7768595,3867045,50.2410717
8/9/2017,8114,16093.8843,236,468.0991736,3858492,50.2844074
8/10/2017,8893,17639.00826,259,513.7190083,3847534,50.35417335
8/11/2017,7828,15526.61157,274,543.4710744,3833160,50.38106263
8/12/2017,8943,17738.18182,305,604.9586777,3823583,50.47382758
8/13/2017,8409,16679.00826,250,495.8677686,3813766,50.46108679
8/14/2017,8223,16310.08264,304,602.9752066,3802649,50.47191292
8/15/2017,8835,17523.96694,265,525.6198347,3789146,50.46885793
8/16/2017,9034,17918.67769,233,462.1487603,3777491,50.5114691
8/17/2017,8790,17434.71074,271,537.5206612,3767425,50.56209027
8/18/2017,7957,15782.47934,279,553.3884298,3757930,50.65795117
8/19/2017,8021,15909.42149,278,551.4049587,3748441,50.70154224
8/20/2017,8453,16766.28099,231,458.1818182,3736859,50.46765178
8/21/2017,8567,16992.39669,254,503.8016529,3726631,50.66123741
8/22/2017,9219,18285.61983,254,503.8016529,3714304,50.33700767
8/23/2017,7890,15649.58678,230,456.1983471,3702032,50.21830507
8/24/2017,8065,15996.69421,245,485.9504132,3692896,50.27683067
8/25/2017,8366,16593.71901,229,454.214876,3682480,50.45295654
8/26/2017,9019,17888.92562,206,408.5950413,3671571,50.38365703
8/27/2017,8972,17795.70248,312,618.8429752,3661442,50.29565439
8/28/2017,8240,16343.80165,258,511.7355372,3651362,50.16669705
8/29/2017,7797,15465.12397,319,632.7272727,3641799,50.08070578
8/30/2017,6970,13824.79339,265,525.6198347,3633538,50.08862539
8/31/2017,6850,13586.77686,333,660.4958678,3626594,49.83483593
9/1/2017,7143,14167.93388,302,599.0082645,3618877,50.0614418
9/2/2017,6705,13299.17355,302,599.0082645,3611933,50.19044322
9/3/2017,6919,13723.63636,339,672.3966942,3604501,50.00224641
9/4/2017,7336,14550.7438,173,343.1404959,3595799,49.96963539
9/5/2017,7336,14550.7438,300,595.0413223,3588122,50.4593546
9/6/2017,6592,13075.04132,203,402.6446281,3581227,50.58924399
9/7/2017,6669,13227.7686,195,386.7768595,3574352,49.22811644
9/8/2017,7576,15026.77686,112,222.1487603,3566458,48.9045322
9/9/2017,7400,14677.68595,149,295.5371901,3557551,49.10525618
9/10/2017,7188,14257.19008,149,295.5371901,3548682,49.03525744
9/11/2017,7135,14152.06612,186,368.9256198,3540320,49.27913733
9/12/2017,6957,13799.00826,223,442.3140496,3531209,49.45884865
9/13/2017,6523,12938.18182,223,442.3140496,3525410,49.17811311
9/14/2017,7077,14037.02479,222,440.3305785,3518854,49.42875207
9/15/2017,6568,13027.43802,133,263.8016529,3511290,49.44665326
9/16/2017,7091,14064.79339,133,263.8016529,3505504,49.5456369
9/17/2017,6947,13779.17355,133,263.8016529,3496220,49.71600585
9/18/2017,7260,14400,170,337.1900826,3488191,49.89866621
9/19/2017,7611,15096.19835,184,364.9586777,3479928,49.710664
9/20/2017,7380,14638.01653,110,218.1818182,3470192,49.94604644
9/21/2017,7574,15022.80992,110,218.1818182,3461705,49.79189021
9/22/2017,7607,15088.26446,110,218.1818182,3452000,49.9706003
9/23/2017,7683,15239.00826,110,218.1818182,3443803,49.83256474
9/24/2017,8543,16944.79339,109,216.1983471,3433371,50.25412635
9/25/2017,7478,14832.39669,109,216.1983471,3425215,49.99945238
9/26/2017,7344,14566.61157,109,216.1983471,3417058,50.17621936
9/27/2017,7314,14507.10744,269,533.553719,3408902,50.26470162
9/28/2017,7889,15647.60331,196,388.7603306,3400047,50.3465175
9/29/2017,7635,15143.80165,203,402.6446281,3391440,50.40901251
9/30/2017,7932,15732.89256,159,315.3719008,3381860,50.31746127
10/1/2017,7031,13945.78512,144,285.6198347,3373541,50.14184818
10/2/2017,6876,13638.34711,151,299.5041322,3361797,50.17124048
10/3/2017,6819,13525.28926,216,428.4297521,3354726,50.69158958
10/4/2017,5714,11333.55372,144,285.6198347,3349857,50.34874423
10/5/2017,6697,13283.30579,172,341.1570248,3342554,50.9260348
10/6/2017,6134,12166.61157,143,283.6363636,3336955,50.57129975
10/7/2017,5799,11502.14876,107,212.231405,3332102,50.73198483
10/8/2017,5634,11174.87603,107,212.231405,3326046,50.84624468
10/9/2017,6287,12470.08264,107,212.231405,3320232,50.76944139
10/10/2017,6192,12281.65289,307,608.9256198,3316356,50.48973555
10/11/2017,7305,14489.2562,107,212.231405,3309099,51.24047862
10/12/2017,7581,15036.69421,107,212.231405,3300665,51.24576055
10/13/2017,7215,14310.7438,106,210.2479339,3292713,51.26260932
10/14/2017,6785,13457.85124,106,210.2479339,3286207,51.42776394
10/15/2017,6851,13588.76033,120,238.0165289,3279228,51.02179177
10/16/2017,6704,13297.19008,134,265.785124,3272007,51.55463261
10/17/2017,6541,12973.8843,120,238.0165289,3265269,51.54928764
10/18/2017,6512,12916.36364,148,293.553719,3258552,51.73870332
10/19/2017,6727,13342.80992,106,210.2479339,3253285,51.78602184
10/20/2017,6599,13088.92562,70,138.8429752,3247539,51.8091431
10/21/2017,6336,12567.27273,492,975.8677686,3242990,51.82261064
10/22/2017,6431,12755.70248,70,138.8429752,3238205,51.60025237
10/23/2017,6998,13880.33058,14,27.76859504,3231773,51.71554761
10/24/2017,7044,13971.57025,119,236.0330579,3224150,51.45569032
10/25/2017,7205,14290.90909,175,347.107438,3216526,51.72538546
10/26/2017,6903,13691.90083,126,249.9173554,3210595,51.78998469
10/27/2017,6823,13533.22314,111,220.1652893,3205619,51.71454253
10/28/2017,6945,13775.20661,125,247.9338843,3199458,51.69069228
10/29/2017,6841,13568.92562,125,247.9338843,3191401,51.84999033
10/30/2017,6951,13787.10744,104,206.2809917,3184327,51.92476087
10/31/2017,7398,14673.71901,21,41.65289256,3176781,52.13706741
11/1/2017,6932,13749.42149,138,273.7190083,3170414,52.03294514
11/2/2017,7308,14495.20661,21,41.65289256,3163598,52.41434462
11/3/2017,7393,14663.80165,83,164.6280992,3160314,52.36271197
11/4/2017,7199,14279.00826,7,13.88429752,3153512,52.7748724
11/5/2017,6132,12162.64463,7,13.88429752,3149056,52.23364308
11/6/2017,5505,10919.00826,14,27.76859504,3146476,52.41071759
11/7/2017,5091,10097.85124,48,95.20661157,3142732,52.54618253
11/8/2017,5367,10645.28926,34,67.43801653,3142032,52.65325922
11/9/2017,5144,10202.97521,34,67.43801653,3143665,52.75857149
11/10/2017,5017,9951.07438,34,67.43801653,3146007,52.81522347
11/11/2017,4447,8820.495868,7,13.88429752,3147414,52.86602207
11/12/2017,5173,10260.49587,34,67.43801653,3149291,52.77707919
11/13/2017,4827,9574.214876,7,13.88429752,3157500,52.71657558
11/14/2017,4174,8279.008264,48,95.20661157,3160080,53.41222755
11/15/2017,4181,8292.892562,35,69.4214876,3168292,53.03216244
11/16/2017,4734,9389.752066,21,41.65289256,3174423,52.86961869
11/17/2017,4375,8677.68595,7,13.88429752,3181497,53.29121569
11/18/2017,4176,8282.975207,7,13.88429752,3187628,53.10773817
11/19/2017,4385,8697.520661,21,41.65289256,3189750,52.63948859
11/20/2017,4705,9332.231405,7,13.88429752,3192112,52.81645406
11/21/2017,4039,8011.239669,7,13.88429752,3194955,52.92008165
